STOP_LOSS_PCT,COOLDOWN,MIN_HOLD_SNAPS,STRIKE_STEP,INITIAL_CAPITAL,LOT_SIZE,initial_capital,final_equity,total_return_pct,max_drawdown_pct,num_trades,win_rate_pct,profit_factor,sharpe_ratio,sortino_ratio,cagr_pct,calmar_ratio,start_date,end_date,num_days
0.2,15,4,50,1000000.0,3000,1000000.0,1119550.0,11.955000000000005,-41.295,103,42.71844660194174,1.0489647969527554,0.1160618148224327,0.07321760729254474,38.341275304322295,0.28950236106066124,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,5,50,1000000.0,3000,1000000.0,1422550.0,42.254999999999995,-38.82,103,45.63106796116505,1.1703246871032107,0.19290767196048747,0.12661195738428171,175.3712020881029,1.088485316846986,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,6,50,1000000.0,3000,1000000.0,1328950.0,32.89500000000001,-38.82,104,46.15384615384615,1.1252427184466018,0.17003562287292867,0.11557489139818994,126.44658766370478,0.8473724884080374,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,7,50,1000000.0,3000,1000000.0,1265049.9999999998,26.504999999999978,-38.509759224960824,106,42.45283018867924,1.0946235407518474,0.15521544573052187,0.11204734141220601,96.54369289084511,0.6882670921198661,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,8,50,1000000.0,3000,1000000.0,1496950.0,49.695,-36.713286713286706,105,44.761904761904766,1.1681043231175157,0.21104567562434412,0.15570776356645377,218.82217769040997,1.3535971428571432,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,9,50,1000000.0,3000,1000000.0,1358650.0,35.864999999999995,-46.68919956982639,104,43.269230769230774,1.114085313484111,0.1778204249353021,0.13494306142989015,141.29777583748074,0.7681648075024679,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,10,50,1000000.0,3000,1000000.0,1148500.0,14.850000000000009,-73.07854373841226,99,41.41414141414141,1.0493987325981737,0.15245783767227614,0.10616666151643084,48.87351401730599,0.20320601971977179,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,11,50,1000000.0,3000,1000000.0,1450600.0,45.05999999999999,-50.09899166628298,100,40.0,1.1415512204316276,0.19491878445269134,0.16853174313825914,191.26651306219583,0.8994192996967189,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,12,50,1000000.0,3000,1000000.0,1751950.0,75.195,-51.86845355166263,99,41.41414141414141,1.2236648373711685,0.23529794551707867,0.20843480233379674,401.0547943881572,1.4497251190476188,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,13,50,1000000.0,3000,1000000.0,154000.0,-84.6,-84.6,52,30.76923076923077,0.6180155773789366,-0.20924821982576042,-0.13820760505027882,-99.53770227448328,-1.0,2025-07-14 15:30:00,2025-11-18 15:30:00,127
0.2,15,14,50,1000000.0,3000,1000000.0,1733950.0,73.39500000000001,-68.47220865487935,97,37.11340206185567,1.202835468225345,0.22683481482087842,0.23176820896076458,386.4014564392284,1.0718947357158144,2025-07-14 15:30:00,2025-11-18 15:30:00,127
